,HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
373,0,NO,-1,NO,NO,0,1,0,3,6731529,https://www.vecernji.hr/vijesti/plenkovic-to-je-licemjerstvo-to-je-bit-jandrokoviceve-poruke-raspudicu-1404917,"Plenković: To je licemjerstvo, to je bit Jandrokovićeve poruke Raspudiću",2020-05-25
374,-1,NO,NO,NO,NO,0,1,1,4,6826750,https://www.vecernji.hr/vijesti/raspudic-uzvratio-jandrokovicu-nabrojao-njegove-cetiri-politicke-majke-1404983,Raspudić uzvratio Jandrokoviću: Nabrojao njegove 'četiri političke majke',2020-05-25
375,NO,NO,NO,NO,0,0,1,0,3,5596776,https://www.vecernji.hr/vijesti/tim-oreskovic-na-ovim-izborima-nece-biti-na-listi-miroslava-skore-1404945,Tim Orešković na ovim izborima neće biti na listi Miroslava Škore,2020-05-25
376,0,0,NO,NO,NO,1,0,0,3,6436264,https://www.vecernji.hr/vijesti/vecernjakova-anketa-sto-gradani-ocekuju-od-vlade-i-sto-se-treba-promijeniti-1404847,Večernjakova anketa: Što građani očekuju od Vlade i što se treba promijeniti,2020-05-25
377,0,1,NO,NO,NO,1,0,0,3,5182998,https://www.vecernji.hr/vijesti/zvonimir-mrsic-za-vecernji-list-o-sdp-ovom-programu-za-izbore-1404876,Zvonimir Mršić: Moj prijedlog reforme javne uprave je 10 ministarstava i premijer,2020-05-25
378,0,0,0,0,0,1,1,0,4,6458409,https://www.vecernji.hr/vijesti/i-lijeva-fronta-zbija-redove-osim-hdz-a-i-sdp-bi-mogao-imati-problema-s-konkurentima-1404798,I ‘lijeva fronta’ zbija redove. Osim HDZ-a i SDP bi mogao imati problema s konkurentima,2020-05-25
379,1,0,0,NO,NO,1,1,1,4,6828262,https://www.vecernji.hr/vijesti/jandrokovic-o-raspudicu-to-je-neka-vrsta-opsjednutosti-1405040,Jandroković o Raspudićevoj izjavi da ga 'lovi': To je neka vrsta opsjednutosti,2020-05-25
380,0,-1,NO,NO,NO,1,0,0,4,6951564,https://www.vecernji.hr/vijesti/medimurski-zupan-o-suradnji-sdp-a-i-hdz-a-ne-mogu-to-prihvatiti-1404927,Međimurski župan o suradnji SDP-a i HDZ-a: 'Ne mogu to prihvatiti',2020-05-25
381,0,0,NO,NO,1,0,1,0,3,5886615,https://www.vecernji.hr/vijesti/nagadanja-o-novim-skorinim-pojacanjima-ugodni-nedjeljni-razgovori-stay-tuned-1404893,Nagađanja o novim Škorinim pojačanjima: 'Ugodni nedjeljni razgovori. Stay tuned',2020-05-25
382,1,0,NO,NO,NO,1,0,0,4,6671676,https://www.vecernji.hr/vijesti/plenkovic-poslijeizborna-koalicija-skore-i-sdp-a-bila-bi-logicna-1405033,Plenković: Poslijeizborna koalicija Škore i SDP-a bila bi logična,2020-05-25
383,1,NO,NO,NO,NO,1,0,0,4,5781809,https://www.vecernji.hr/vijesti/koalicija-hdz-a-i-skore-interesi-bi-mogli-uskociti-u-prvi-plan-1404664,'Koalicija HDZ-a i Škore? Interesi bi mogli uskočiti u prvi plan',2020-05-25
384,-1,-1,NO,NO,NO,1,0,0,4,5816702,https://www.vecernji.hr/vijesti/banozic-kritizirao-marasa-u-politickom-zivotu-pokazao-je-nemar-neznanje-i-skrtost-1405014,"Banožić kritizirao Marasa: U političkom životu pokazao je nemar, neznanje i škrtost",2020-05-25
385,1,0,0,0,0,1,0,0,5,6922990,https://www.vecernji.hr/vijesti/hdz-zadrzao-prednost-i-pred-koalicijom-restart-1405058,HDZ zadržao prednost i pred koalicijom Restart,2020-05-25
386,1,NO,NO,NO,NO,1,0,0,5,6878593,https://www.vecernji.hr/showbiz/hoce-li-mocna-trojka-iskoristiti-svoju-popularnost-za-izbore-ni-estradne-zvijezde-nemaju-takvu-minutazu-1405015,Hoće li 'moćna trojka' iskoristiti svoju popularnost za izbore? Ni estradne zvijezde nemaju takvu minutažu,2020-05-25
387,-1,-1,NO,NO,NO,1,0,0,5,6458411,https://www.vecernji.hr/vijesti/i-hdz-i-sdp-i-njihovi-sateliti-svi-funkcioniraju-prema-istome-kljucu-1404816,"I HDZ i SDP i njihovi sateliti, svi funkcioniraju prema istome ključu",2020-05-25
388,1,NO,NO,NO,NO,1,0,0,3,1828095,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-damir-krsticevic-je-dio-moga-tima-racunam-na-njega-na-skorasnjim-izborima-10340923,"PLENKOVIĆ 'Damir Krstičević je dio moga tima, računam na njega na skorašnjim izborima'",2020-05-25
389,-1,NO,1,NO,NO,0,1,0,5,1860503,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-o-raspudicu-nece-valjda-zaplakati-ako-dobije-neki-odgovor-raspudic-jandrokovic-je-umiljato-dijete-cetiri-politicke-mame-10339261,PLENKOVIĆ O RASPUDIĆU 'Neće valjda zaplakati ako dobije neki odgovor'; RASPUDIĆ 'Jandroković je umiljato dijete četiri političke mame',2020-05-25
390,1,0,NO,NO,-1,1,0,0,5,1657251,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-odbio-mogucnost-suradnje-s-domovinskim-pokretom-koalicija-sdp-a-i-skore-bila-bi-logicna-njihov-je-glavni-cilj-isti-to-je-jasno-kao-dan-10340104,"PLENKOVIĆ ODBIO MOGUĆNOST SURADNJE S DOMOVINSKIM POKRETOM 'Koalicija SDP-a i Škore bila bi logična. Njihov je glavni cilj isti, to je jasno kao dan'",2020-05-25
391,1,0,0,0,0,0,0,1,3,1656815,https://www.jutarnji.hr/vijesti/hrvatska/trakavica-ide-dalje-jandrokovic-je-uvjeren-da-je-raspudic-njime-opsjednut-pokusao-objasniti-sto-je-htio-reci-statusom-na-fb-u-koji-je-pokrenuo-lavinu-10340155,TRAKAVICA IDE DALJE: JANDROKOVIĆ JE UVJEREN DA JE RASPUDIĆ NJIME OPSJEDNUT Pokušao objasniti što je htio reći statusom na FB-u koji je pokrenuo lavinu,2020-05-25
392,0,0,NO,NO,-1,0,1,1,5,1868167,https://www.jutarnji.hr/naslovnica/sto-kada-na-desnici-nastane-guzva-donedavno-se-u-kampanjama-nisu-nudili-prerezani-grkljani-a-sada-i-takve-scene-postaju-dio-politicke-ponude-10337593,"ŠTO KADA NA DESNICI NASTANE GUŽVA Donedavno se u kampanjama nisu nudili prerezani grkljani, a sada i takve scene postaju dio političke ponude...",2020-05-25
393,0,-1,NO,NO,NO,1,0,0,4,1838376,https://www.jutarnji.hr/vijesti/hrvatska/banozic-maras-je-u-politickom-zivotu-pokazao-nemar-neznanje-i-skrtost-10340065,"Banožić: 'Maras je u političkom životu pokazao nemar, neznanje i škrtost'",2020-05-25
394,1,1,NO,NO,1,1,0,0,5,1865991,https://www.jutarnji.hr/vijesti/hrvatska/crobarometar-hdz-prvi-odmah-slijedi-sdp-ova-koalicija-skoro-ima-135-evo-kako-stranke-stoje-po-regijama-i-tko-bi-od-manjih-igraca-mogao-iznenaditi-10340509,"CROBAROMETAR: HDZ PRVI, ODMAH SLIJEDI SDP-ova KOALICIJA, ŠKORO IMA 13,5% Evo kako stranke stoje po regijama i tko bi od manjih igrača mogao iznenaditi",2020-05-25
395,NO,NO,NO,NO,1,0,1,0,4,1857545,https://www.jutarnji.hr/vijesti/hrvatska/domovinski-pokret-se-oglasio-o-fotografiji-koja-je-dignula-prasinu-to-ne-znaci-da-ce-svatko-tko-se-slika-sa-skorom-nuzno-postati-dio-platforme-10339195,DOMOVINSKI POKRET SE OGLASIO O FOTOGRAFIJI KOJA JE DIGNULA PRAŠINU 'To ne znači da će svatko tko se slika sa Škorom nužno postati dio platforme',2020-05-25
396,0,1,NO,NO,NO,1,0,0,5,1867676,https://www.jutarnji.hr/vijesti/hrvatska/medimurski-zupan-u-sredistu-izborne-zavrzlame-cinilo-se-da-je-dogovor-sa-sdp-om-gotova-stvar-a-onda-se-preko-noci-sve-promijenilo-10337527,"MEĐIMURSKI ŽUPAN U SREDIŠTU IZBORNE ZAVRZLAME Činilo se da je dogovor sa SDP-om gotova stvar, a onda se preko noći sve promijenilo",2020-05-25
397,1,NO,NO,NO,NO,1,0,0,4,1867040,https://www.jutarnji.hr/naslovnica/mirna-nedjelja-nase-utociste-u-boljoj-proslosti-ideja-o-danu-za-obitelj-jest-humana-ali-zasto-bi-ta-humanost-bila-rezervirana-jedino-za-trgovce-10340995,"MIRNA NEDJELJA, NAŠE UTOČIŠTE U 'BOLJOJ PROŠLOSTI' Ideja o danu za obitelj jest humana, ali zašto bi ta humanost bila rezervirana jedino za trgovce",2020-05-25
398,1,NO,1,NO,NO,1,0,0,3,5843389,https://www.index.hr/vijesti/clanak/stromar-poslije-izbora-pridruzit-cemo-se-onima-koji-prihvate-nas-program/2185523.aspx,Štromar: Poslije izbora pridružit ćemo se onima koji prihvate naš program,2020-05-25
399,-1,NO,NO,NO,NO,0,0,1,3,1655996,https://www.jutarnji.hr/vijesti/hrvatska/iskreno-nisam-ocekivao-da-su-u-stanju-to-napraviti-penavini-ljudi-tvrde-da-ih-iz-hdz-a-vrbuju-i-pokusavaju-vratiti-a-iz-stranke-se-cude-10337533,"'ISKRENO, NISAM OČEKIVAO DA SU U STANJU TO NAPRAVITI...' Penavini ljudi tvrde da ih iz HDZ-a vrbuju i pokušavaju vratiti, a iz stranke se čude",2020-05-25
400,NO,NO,NO,NO,1,0,1,0,3,1847872,https://www.jutarnji.hr/vijesti/hrvatska/ugodni-nedjeljni-razgovori-stay-tuned-fotografija-na-facebooku-potaknula-nagadanja-u-skorin-pokret-dolaze-dva-prepoznatljiva-imena-10337992,"'UGODNI NEDJELJNI RAZGOVORI. STAY TUNED' Fotografija na Facebooku potaknula nagađanja, u Škorin pokret dolaze dva prepoznatljiva imena?",2020-05-25
401,-1,-1,NO,NO,NO,1,0,0,5,1657225,https://www.jutarnji.hr/vijesti/hrvatska/anka-mrak-taritas-skoro-partner-restart-koalicije-apsolutno-nemoguce-to-su-dva-svijeta-mi-s-njim-i-ljudima-oko-njega-zaista-nemamo-sto-raditi-10340671,"ANKA MRAK TARITAŠ 'Škoro partner Restart koalicije? Apsolutno nemoguće, to su dva svijeta. Mi s njim i ljudima oko njega zaista nemamo što raditi'",2020-05-25
402,1,NO,NO,NO,NO,0,1,1,4,1860337,https://www.jutarnji.hr/vijesti/hrvatska/bandic-ja-sam-kriv-i-za-kolindin-poraz-drag-mi-je-platon-ali-istina-mi-je-jos-draca-raspudic-nikada-im-nisam-spominjao-ni-zene-ni-djecu-10340665,"BANDIĆ 'Ja sam kriv i za Kolindin poraz. Drag mi je Platon, ali istina mi je još draća' RASPUDIĆ 'Nikada im nisam spominjao ni žene ni djecu'",2020-05-25
403,-1,0,NO,NO,NO,0,1,0,4,2403619,https://www.index.hr/clanak.aspx?id=2185637,"Plenković kritizirao Bandića i Raspudića, oni mu odgovorili",2020-05-25
404,1,0,NO,NO,NO,1,0,0,4,2403577,https://www.index.hr/clanak.aspx?id=2185587,Plenković: HDZ neće koalirati sa Škorom,2020-05-25
405,-1,0,0,0,0,0,1,1,3,2403492,https://www.index.hr/clanak.aspx?id=2185506,Raspudić odgovorio Jandrokoviću na prozivke o ženi i djeci,2020-05-25
406,0,0,NO,NO,NO,1,1,0,3,2403244,https://www.index.hr/clanak.aspx?id=2185670,Sučeljavanje bez ustaša i partizana malo koga će u Hrvatskoj zanimati,2020-05-25
407,NO,NO,NO,NO,1,0,1,0,4,2403493,https://www.index.hr/clanak.aspx?id=2185498,Škoro objasnio što znači fotografija s bivšim premijerom Oreškovićem,2020-05-25
408,0,0,NO,NO,NO,1,0,0,3,2403645,https://www.index.hr/clanak.aspx?id=2185639,Mrak Taritaš o kampanji: Već sad su prijeđene granice dobrog ukusa,2020-05-25
409,NO,NO,NO,NO,1,0,1,0,3,2403865,https://www.index.hr/clanak.aspx?id=2185431,Objavljena fotografija Škore i Oreškovića na Facebooku. Idu li zajedno na izbore?,2020-05-25
410,1,0,0,0,1,1,0,0,5,2403633,https://www.index.hr/clanak.aspx?id=2185623,"Objavljena nova anketa, evo kako bi se glasalo da su danas izbori",2020-05-25
411,-1,NO,NO,NO,NO,1,0,0,5,2403531,https://www.index.hr/clanak.aspx?id=2185545,Plenković i HDZ-ovci svi zajedno nagurani šetali Zadrom bez ikakvog razmaka,2020-05-25
412,1,NO,NO,NO,NO,1,0,0,3,2403641,https://www.index.hr/clanak.aspx?id=2185653,Plenković kaže da na izborima računa na Krstičevića,2020-05-25
413,1,0,NO,NO,NO,1,0,0,3,2403568,https://www.index.hr/clanak.aspx?id=2185579,Jandroković: Dan državnosti dostojanstveno će se obilježiti,2020-05-25
414,-1,1,NO,NO,NO,1,0,0,5,2403834,https://www.index.hr/clanak.aspx?id=2185399,Maras: Hitno izmijeniti odluku o financiranju najamnine stradalima u potresu,2020-05-25
415,-1,-1,NO,NO,NO,1,0,0,4,6618502,https://www.index.hr/vijesti/clanak/ministar-banozic-maras-je-u-politickom-zivotu-pokazao-nemar-nepotizam-i-skrtost/2185568.aspx,"Ministar Banožić: Maras je u političkom životu pokazao nemar, nepotizam i škrtost",2020-05-25
416,1,NO,NO,NO,NO,1,0,0,3,2403549,https://www.index.hr/clanak.aspx?id=2185552,Ministar Horvat: Poduzetnici i trgovci nam kažu da je 14 nedjelja profitabilnih,2020-05-25
417,NO,NO,1,NO,NO,1,0,0,3,2403582,https://www.index.hr/clanak.aspx?id=2185573,Misterij nakon objave kandidature: Što Raspudić točno planira raditi u politici?,2020-05-25
418,1,NO,NO,NO,NO,1,0,0,3,10015470,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/andrej-plenkovic-damir-krsticevic-je-dio-hdz-ova-tima-racunam-na-njega-na-izborima---606764.html,"Plenković: ""Krstičević je dio HDZ-ova tima, računam na njega na izborima""",2020-05-25
419,1,NO,NO,NO,NO,0,1,0,3,3587665,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/andrej-plenkovic-o-nini-raspudicu-nije-stedio-nikoga-prije-ulaska-u-politiku---606679.html,"Raspudić: ''Jandroković je umiljato dijete četiri političke majke'', Plenković uzvratio",2020-05-25
420,NO,NO,NO,NO,1,0,1,0,4,5324318,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/tihomir-oreskovic-i-stjepo-bartulica-nova-pojacanja-u-domovinskom-pokretu-miroslava-skore---606643.html,Škoro objasnio što znači fotografija s bivšim premijerom Oreškovićem i postaje li on novim članom Domovinskog pokreta,2020-05-25
421,1,-1,0,NO,NO,1,0,1,5,2403597,https://www.index.hr/clanak.aspx?id=2185610,"Jandroković kaže da će HDZ na izbore sam, čini mu se da se udaljavaju i od Bandića",2020-05-25
422,0,NO,-1,NO,NO,0,1,0,3,2403578,https://www.index.hr/clanak.aspx?id=2185600,Jandroković odgovorio Raspudiću,2020-05-25
423,0,NO,NO,NO,0,1,0,0,5,3587666,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/sto-strucnjaci-misle-o-predizbornim-obecanjima---606777.html,"Hoćemo li nakon izbora živjeti u zemlji meda i mlijeka? Stručnjaci analizirali programe: ""Nema ozbiljnijih zahvata"", ""Samo puka lista želja""",2020-05-25
424,NO,-1,NO,NO,NO,0,0,1,4,3585834,https://dnevnik.hr/vijesti/hrvatska/jos-jedno-prekrseno-obecanje-milana-bandica---606769.html,"Još jedno prekršeno obećanje Milana Bandića: ""Čekam stan, međutim neću ništa dobiti""",2020-05-25
425,1,NO,NO,NO,NO,1,0,0,4,126748,https://dnevnik.hr/vijesti/hrvatska/kakva-je-situacija-na-gradilistu-peljeskog-mosta---606742.html,"Korona je pomutila račune oko krajnjeg roka za Pelješki most: ""Ulažemo 200 posto napora...""",2020-05-25
426,-1,NO,NO,NO,NO,1,0,1,5,3587484,https://dnevnik.hr/vijesti/hrvatska/gordan-maras-optuzio-bandica-i-plenkovica-da-upropastavaju-zagreb---606721.html,"Maras optužio Bandića da upropaštava Zagreb: ""Neka nađu stanove za ljude koji žive u Cvjetnom. Ušutkat me neće""",2020-05-25
427,-1,1,NO,NO,NO,1,0,0,5,3586143,https://dnevnik.hr/vijesti/hrvatska/gordan-maras-hitno-izmijeniti-odluku-o-financiranju-najamnine-stradalima-u-potresu---606631.html,"Maras u otvorenom pismu proziva Plenkovića za izdaju: ""Hitno izmijeniti odluku o financiranju najamnine stradalima u potresu""",2020-05-25
428,-1,0,0,NO,NO,0,1,0,3,413778,https://www.24sata.hr/news/raspudic-jandrokovic-je-dijete-4-politicke-mame-uskoro-i-pete-695118,"Raspudić: Jandroković je dijete 4 političke mame, uskoro i pete",2020-05-25
429,NO,NO,NO,NO,1,0,0,0,2,416297,https://www.24sata.hr/news/skoro-bartulica-i-oreskovic-se-sastali-na-kavi-stay-tuned-695049,"Škoro, Bartulica i Orešković se sastali na kavi: 'Stay tuned!'",2020-05-25
430,-1,1,NO,NO,NO,0,1,0,4,10016418,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/bernardic-obecao-da-nece-spominjati-plenkovica-pa-cetiri-minute-kasnije-sam-sebi-skocio-u-usta---606761.html,Bernardić obećao da neće spominjati Plenkovića pa četiri minute kasnije sam sebi skočio u usta,2020-05-25
431,1,0,0,0,1,1,0,0,5,6091129,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/crobarometar-za-svibanj-hdz-na-vrhu-ali-im-je-restart-za-petama---606754.html,"Crobarometar otkriva odnos snaga mjesec dana prije izbora: HDZ ispred RESTART koalicije, Škoro treći",2020-05-25
432,1,NO,0,NO,NO,1,0,0,4,3538513,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/predrag-stromar-centralna-politika-bez-hns-a-nije-bila-naklonjena-sjeveru-hrvatske---606713.html,"HNS će koalirati s onima koji prihvate većinu njihova programa, Štromar: ""To mogu biti jedna i druga velika opcija""",2020-05-25
433,1,-1,0,NO,NO,1,0,1,5,413397,https://www.24sata.hr/news/jandrokovic-hdz-ne-ide-na-izbore-sa-skorom-idemo-sami-695199,"Jandroković: HDZ ne ide na izbore sa Škorom, idemo sami",2020-05-25
434,1,0,NO,NO,NO,1,0,0,4,413501,https://www.24sata.hr/news/peljeski-most-zauvijek-ce-rijesiti-povezanost-hrvatske-695217,"Plenković o Pelješkom mostu, 'saveznicima' Škori i SDP-u",2020-05-25
435,1,NO,NO,NO,NO,1,0,0,3,413492,https://www.24sata.hr/news/plenkovic-krsticevic-je-dio-naseg-tima-i-racunam-na-njega-695233,Plenković: 'Krstičević je dio našeg tima i računam na njega',2020-05-25
436,1,0,NO,NO,NO,1,0,0,4,413431,https://www.24sata.hr/news/plenkovic-njihov-je-glavni-cilj-biti-protiv-hdz-a-to-je-jasno-695198,"Plenković: 'Njihov je glavni cilj biti protiv HDZ-a, to je jasno...'",2020-05-25
437,1,NO,0,NO,NO,1,0,0,5,413402,https://www.24sata.hr/news/predrag-stromar-nije-bila-greska-koalirati-s-hdz-om-695126,Predrag Štromar: Nije bila greška koalirati s HDZ-om,2020-05-25
438,-1,0,NO,NO,NO,0,0,0,3,6135948,https://www.vecernji.hr/vijesti/od-23-vijecnika-njih-11-neovisnih-je-trenutno-a-13-ih-je-mijenjalo-stranacke-boje-1404753,Vukovarski gradski vijećnik napustio HKS: 'Neka objasni narodu zašto mi je zabio nož u leđa',2020-05-24
439,NO,-1,NO,NO,NO,1,0,0,4,412760,https://www.24sata.hr/news/maras-je-u-politickom-zivotu-pokazao-nemar-i-neznanje-695176,'Maras je u političkom životu pokazao nemar i neznanje',2020-05-25
440,1,0,-1,0,1,1,0,0,5,413495,https://www.24sata.hr/news/da-su-danas-izbori-hdz-ispred-sdp-a-skori-135-most-lose-695218,"Da su danas izbori: HDZ ispred SDP-a, Škori 13,5%, Most loše",2020-05-25
441,1,-1,NO,NO,NO,1,0,0,4,412759,https://www.24sata.hr/news/grlic-radman-kritike-klisovica-o-presjedanju-su-politikantstvo-695190,Grlić Radman: Kritike Klisovića o presjedanju su politikantstvo,2020-05-25
442,1,-1,NO,NO,NO,1,0,0,3,413380,https://www.24sata.hr/news/jandrokovic-dan-drzavnosti-se-vraca-i-bit-ce-dostojanstven-695188,Jandroković: 'Dan državnosti se vraća i bit će dostojanstven',2020-05-25
443,-1,0,1,NO,1,1,1,1,6,6089486,https://www.vecernji.hr/vijesti/bitka-za-desnicu-u-dalmaciji-protiv-lista-hdz-a-opterecenih-aferama-idu-petrov-bulj-tomasic-1404804,"Kako će izgledati desna bitka za Dalmaciju: Protiv oslabljenih lista HDZ-a idu Petrov, Bulj, Tomašić...",2020-05-24
444,-1,NO,1,NO,NO,1,1,0,5,7327589,https://www.vecernji.hr/vijesti/raspudic-spekulira-se-idem-li-na-izbore-da-ulazim-u-politiku-1404749,Nino Raspudić potvrdio da ulazi u politiku: 'Lovim Jandrokovića',2020-05-24
445,NO,NO,NO,NO,1,0,1,0,3,9180861,https://www.vecernji.hr/vijesti/pauletic-se-pridruzio-skori-pa-uz-sliku-potrganih-kartica-porucio-hocu-li-se-uhljebiti-1404824,Pauletić se pridružio Škori pa uz sliku potrganih kartica poručio: Hoću li se uhljebiti?,2020-05-24
446,1,-1,NO,NO,0,1,0,0,4,5853082,https://www.vecernji.hr/vijesti/plenkovic-ne-vjerujem-da-ce-bandic-proci-prag-skoro-je-sjajan-partner-sdp-u-1404808,Plenković: Ne vjerujem da će Bandić proći prag. Škoro je sjajan partner SDP-u,2020-05-24
447,1,-1,NO,NO,NO,1,0,0,4,4400062,https://www.vecernji.hr/vijesti/slavko-linic-u-velikom-razgovoru-star-sam-za-povratak-u-politiku-pricam-samo-s-dva-sdp-ovca-1404672,"Slavko Linić u velikom razgovoru: Star sam za povratak u politiku, pričam samo s dva SDP-ovca",2020-05-24
448,-1,NO,NO,1,NO,1,0,0,6,9134401,https://www.vecernji.hr/vijesti/aktivisti-negoduju-politicki-pasivizam-hdz-a-i-gradonacelnika-bandica-ce-izazvati-potres-na-izborima-1404732,Aktivisti negoduju: 'Politički pasivizam HDZ-a i gradonačelnika Bandića će izazvati potres na izborima',2020-05-24
449,1,-1,NO,NO,NO,1,0,0,4,7365087,https://www.vecernji.hr/vijesti/sanader-se-oglasio-o-splitskom-domu-prosla-su-vremena-partije-1404741,Ante Sanader sazvao presicu i odgovorio Bernardiću: 'Prošla su vremena partije',2020-05-24
450,-1,1,NO,NO,NO,1,0,0,6,6191704,https://www.vecernji.hr/vijesti/bernardic-plenkovic-stiti-sanaderova-sticenika-1404759,Bernardić: Plenković štiti Sanaderova štićenika,2020-05-24
451,1,0,0,NO,NO,1,1,0,6,6210637,https://www.vecernji.hr/vijesti/hrvati-nisu-englezi-no-to-ne-znaci-da-plenkovic-ne-moze-dozivjeti-sudbinu-churchilla-1404665,"Hrvati nisu Englezi, no to ne znači da Plenković ne može doživjeti sudbinu Churchilla",2020-05-24
452,NO,NO,0,NO,NO,0,0,1,3,6131126,https://www.vecernji.hr/vijesti/jandrokoviceva-reakcija-na-raspucica-mnoge-zgrozila-ovo-je-primitivno-1404781,Jandroković komentirao Raspudićev nastup: 'Ja imam troje djece s istom ženom',2020-05-24
453,NO,NO,1,NO,NO,0,1,0,5,1611784,https://www.jutarnji.hr/gloria/fokus/zvjezdane-staze/nino-raspudic-objavio-da-stupa-u-politicku-arenu-istrcavam-na-teren-ulazim-u-ring-vrijeme-je-10337023,"Nino Raspudić objavio da stupa u političku arenu: 'Istrčavam na teren, ulazim u ring, vrijeme je'",2020-05-24
454,1,0,NO,NO,0,1,0,0,5,1864838,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-spreman-sam-sjesti-za-stol-s-onima-koji-ce-hrvatsku-vuci-naprijed-miroslav-skoro-to-nije-o-bandicu-sumnjam-da-ce-prijeci-izborni-prag-10337323,PLENKOVIĆ 'Spreman sam sjesti za stol s onima koji će Hrvatsku vući naprijed. Miroslav Škoro to nije' O BANDIĆU 'Sumnjam da će prijeći izborni prag',2020-05-24
455,1,-1,NO,NO,NO,1,0,0,5,1862672,https://www.jutarnji.hr/vijesti/hrvatska/video-hdz-ovci-odgovorili-bernardicu-i-u-sdp-u-misle-da-je-on-neuspjeli-eksperiment-neka-se-ostavi-rive-kafica-i-teskih-pica-10337176,"VIDEO: HDZ-ovci ODGOVORILI BERNARDIĆU 'I u SDP-u misle da je on neuspjeli eksperiment. Neka se ostavi Rive, kafića i teških pića!'",2020-05-24
456,-1,NO,NO,1,NO,1,0,0,6,1866461,https://www.jutarnji.hr/vijesti/zagreb/zagrebacki-aktivisti-i-stranke-prozivaju-vladajuce-zbog-obnove-zagreba-pasivizam-hdz-a-i-bandica-ce-izazvati-potres-na-sljedecim-izborima-10336861,ZAGREBAČKI AKTIVISTI I STRANKE PROZIVAJU VLADAJUĆE ZBOG OBNOVE ZAGREBA 'Pasivizam HDZ-a i Bandića će izazvati potres na sljedećim izborima',2020-05-24
457,NO,NO,NO,NO,1,1,1,0,3,1862986,https://www.jutarnji.hr/vijesti/hrvatska/covjek-iza-miroslava-skore-nisam-babaroga-kako-me-prozivaju-mostu-zelim-srecu-a-drago-mi-je-sto-je-penava-izasao-iz-hdz-a-pregovarat-cemo-s-njim-10335847,"ČOVJEK IZA MIROSLAVA ŠKORE 'Nisam babaroga kako me prozivaju. Mostu želim sreću, a drago mi je što je Penava izašao iz HDZ-a. Pregovarat ćemo s njim'",2020-05-24
458,1,0,NO,NO,0,1,1,0,6,1866573,https://www.jutarnji.hr/naslovnica/bitka-za-slavoniju-hdz-se-opet-bori-sa-svojim-demonima-skorin-stozer-nada-se-da-ce-im-penava-dovesti-culeja-sdp-promatra-glodanje-na-desnici-10335826,"BITKA ZA SLAVONIJU: HDZ se opet bori sa svojim demonima, Škorin stožer nada se da će im Penava dovesti Culeja, SDP promatra glođanje na desnici",2020-05-24
459,-1,1,NO,NO,NO,1,0,0,5,8167145,https://www.jutarnji.hr/vijesti/hrvatska/maras-u-otvorenom-pismu-prozvao-plenkovica-trazi-hitnu-izmjenu-odluke-o-financiranju-najamnina-za-osobe-ciji-su-domovi-stradali-u-potresu-10337671,MARAS U OTVORENOM PISMU PROZVAO PLENKOVIĆA Traži hitnu izmjenu Odluke o financiranju najamnina za osobe čiji su domovi stradali u potresu,2020-05-24
460,NO,NO,NO,NO,1,0,1,0,4,1866560,https://www.jutarnji.hr/vijesti/hrvatska/miroslav-skoro-nitko-u-mojoj-blizini-ne-velica-pavelica-i-ndh-takve-bih-istog-trenutka-osudio-izbacio-i-vise-nikad-ne-bi-sjedili-sa-mnom-za-stolom-10337173,"MIROSLAV ŠKORO 'Nitko u mojoj blizini ne veliča Pavelića i NDH. Takve bih istog trenutka osudio, izbacio i više nikad ne bi sjedili sa mnom za stolom'",2020-05-24
461,NO,0,NO,NO,NO,1,0,0,3,2088861,https://www.jutarnji.hr/naslovnica/nedjeljni-ekskluzivno-otkriva-sve-detalje-korona-natjecaja-na-pantovcaku-kabinet-predsjednika-u-ozujku-je-dobio-dvije-posebne-savjetnice-10335892,NEDJELJNI EKSKLUZIVNO OTKRIVA SVE DETALJE KORONA NATJEČAJA NA PANTOVČAKU Kabinet predsjednika u ožujku je dobio dvije posebne savjetnice,2020-05-24
462,-1,NO,1,NO,NO,1,1,0,5,1853159,https://www.jutarnji.hr/vijesti/hrvatska/nino-raspudic-kod-stankovica-potvrdio-da-ulazim-u-politiku-istrcavam-u-arenu-10336984,"NINO RASPUDIĆ KOD STANKOVIĆA POTVRDIO 'Da, ulazim u politiku, istrčavam u arenu'",2020-05-24
463,0,0,NO,NO,NO,1,0,0,3,2403737,https://www.index.hr/clanak.aspx?id=2185310,Stranka s Imenom i Prezimenom: Apsolutno smo protiv zabrane pobačaja,2020-05-24
