"",HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
95,-1,1,NO,NO,NO,1,0,1,6,12413931,https://www.24sata.hr/news/video-grbin-o-turudicu-nije-samostalan-niti-neovisan-a-s-hdz-om-je-u-stalnom-kontaktu-963241,"VIDEO Grbin o Turudiću: 'Nije samostalan niti neovisan, a s HDZ-om je u stalnom kontaktu'",2024-02-06
96,-1,NO,NO,NO,NO,1,0,0,7,12426459,https://www.24sata.hr/news/gong-o-izboru-turudica-plenkovic-ugrozava-liberalnu-demokraciju-i-vladavinu-prava-963416,Gong o izboru Turudića: Plenković ugrožava liberalnu demokraciju i vladavinu prava,2024-02-07
97,1,0,NO,-1,NO,0,1,0,4,12426449,https://www.24sata.hr/news/hdz-se-sprda-s-prosvjedom-na-markovu-trgu-fijasko-cemer-i-jad-proturazvojnih-mozemosa-963414,"HDZ se sprda s prosvjedom na Markovu trgu: 'Fijasko, čemer i jad proturazvojnih možemosa'",2024-02-07
98,-1,NO,NO,1,NO,0,1,0,5,12410559,https://www.24sata.hr/news/foto-turudic-je-stigao-u-banske-dvore-iz-mozemo-prosvjeduju-stajat-cemo-tu-cijeli-dan-i-noc-963162,"FOTO Turudić je stigao u Banske dvore, iz Možemo! prosvjeduju: 'Stajat ćemo tu cijeli dan i noć!'",2024-02-06
99,-1,NO,NO,0,NO,1,0,0,5,12412548,https://www.24sata.hr/news/hdz-predlaze-bencic-da-se-veze-lancima-s-valjanjem-po-podu-igrokaz-bi-bio-jos-efektniji-963213,HDZ predlaže Benčić da se veže lancima: 'S valjanjem po podu igrokaz bi bio još efektniji!',2024-02-06
100,0,0,NO,NO,NO,1,0,0,3,12416713,https://www.24sata.hr/news/habijan-o-turudicu-nije-mi-jasna-panika-u-dijelu-oporbe-963265,Habijan o Turudiću: Nije mi jasna panika u dijelu oporbe,2024-02-06
101,1,NO,NO,-1,NO,1,0,0,5,12414759,https://www.24sata.hr/news/odluka-je-pala-hrvatsko-pravosude-u-srijedu-dobiva-glavnog-drzavnog-odvjetnika-963220,Odluka je pala! Hrvatska u srijedu dobiva novog glavnog državnog odvjetnika,2024-02-06
102,1,NO,NO,NO,NO,1,0,0,3,12412012,https://www.24sata.hr/news/pratite-izjavu-plenkovica-nakon-koalicijskog-sastanka-u-vladi-963203,Pratite izjavu Plenkovića nakon koalicijskog sastanka u Vladi,2024-02-06
103,-1,NO,NO,NO,NO,1,0,1,5,12397467,https://www.24sata.hr/news/nadi-problem-je-to-sto-turudic-uopce-ne-vidi-u-cemu-je-problem-962961,Nađi: Problem je to što Turudić uopće ne vidi u čemu je problem,2024-02-05
104,1,NO,NO,NO,NO,1,0,1,4,12399501,https://www.24sata.hr/news/pratite-izjave-plenkovica-hoce-li-odustati-od-ivana-turudica-963010,Plenković: 'Ustrajemo kao stranka na Ivanu Turudiću',2024-02-05
105,1,NO,NO,NO,NO,0,0,1,5,12400387,https://www.24sata.hr/news/poruke-izmedu-rimac-i-milijana-brkica-turudic-mi-je-rekao-budi-mirna-nema-privodenja-963020,"Poruke između Rimac i Milijana Brkića: 'Turudić mi je rekao: Budi mirna, nema privođenja...'",2024-02-05
106,1,0,NO,NO,NO,1,0,1,5,12396240,https://www.24sata.hr/news/video-bauk-hdz-a-nema-sute-hajdas-turudic-je-idealan-za-plenkija-zivcirat-ce-milanovica-962935,"VIDEO Bauk: HDZ-a nema, šute; Hajdaš: Turudić je za Plenkovića idealan, živcirat će Milanovića",2024-02-05
107,1,0,NO,0,0,1,0,0,5,12415653,https://www.24sata.hr/news/dan-d-za-turudica-kako-je-buduci-sef-dorh-a-dobio-veliku-podrsku-hdz-a-pupovca-skeje-963244,"Dan D za Turudića: Kako je budući šef DORH-a dobio veliku podršku HDZ-a, Pupovca, Skeje",2024-02-06
108,0,NO,NO,NO,NO,0,0,1,3,12379672,https://www.24sata.hr/news/turudic-demantira-optuzbe-nisam-ocekivao-takav-intenzitet-mrznje-ravan-je-histeriji-962748,Turudić o porukama s Rimac: 'Zašto je to problem?'; Napao i Milanovića: 'Tu je jasan strah',2024-02-04
109,1,NO,NO,NO,NO,0,0,0,3,12378287,https://www.24sata.hr/news/vinkovacki-gradonacelnik-ivan-bosancic-umjesto-banozica-vrsi-duznosti-predsjednika-hdz-a-962731,Vinkovački gradonačelnik Ivan Bosančić umjesto Banožića: Vrši dužnosti predsjednika HDZ-a,2024-02-04
110,1,NO,NO,NO,NO,1,0,0,5,12395729,https://www.24sata.hr/news/ako-ne-odustane-od-turudica-sandra-bencic-ce-prijaviti-plenkovica-i-europskoj-komisiji-962917,"Ako ne odustane od Turudića, Sandra Benčić će prijaviti Plenkovića i Europskoj komisiji?",2024-02-05
111,-1,NO,NO,1,NO,1,0,0,6,12397466,https://www.24sata.hr/news/bencic-ovo-su-turudiceve-lazi-zaista-ne-zelim-da-hrvatska-postane-slucaj-na-razini-eu-962954,Benčić: 'Ovo su Turudićeve laži. Zaista ne želim da Hrvatska postane slučaj na razini EU',2024-02-05
112,1,0,0,0,0,1,0,0,3,12392961,https://www.24sata.hr/news/hdz-i-dalje-u-velikoj-prednosti-a-najpozitivniji-politicar-nitko-962852,"HDZ i dalje u velikoj prednosti, a najpozitivniji političar - nitko",2024-02-05
113,1,NO,1,NO,1,1,1,0,5,12360867,https://www.24sata.hr/news/ilcic-konzervativci-ce-poharati-europu-woke-ludilo-sigurno-nema-podrsku-vecine-gradana-962558,Ilčić: 'Konzervativci će poharati Europu. Woke ludilo sigurno nema podršku većine građana',2024-02-03
114,-1,NO,0,NO,NO,1,0,1,6,12376995,https://www.24sata.hr/news/ako-turudic-sada-ne-odustane-plenkovic-ga-mora-maknuti-za-spas-dorh-a-ali-i-za-spas-hdz-a-962717,"Ako Turudić sada ne odustane, Plenković ga mora maknuti. Za spas DORH-a, ali i za spas HDZ-a",2024-02-04
115,-1,NO,NO,NO,NO,1,0,0,3,12382702,https://www.24sata.hr/news/glup-zakon-tako-govori-turudic-o-zakonu-o-sukobu-interesa-unistili-su-ga-hdz-i-josipa-rimac-962789,Glup zakon! Tako govori Turudić o Zakonu o sukobu interesa. Uništili su ga HDZ i Josipa Rimac,2024-02-04
116,-1,NO,NO,NO,NO,0,0,1,5,12381656,https://www.24sata.hr/news/ivica-puljak-ivan-turudic-je-povezan-s-kriminalnim-miljeom-ne-smije-biti-na-celu-dorh-a-962779,"Ivica Puljak: 'Ivan Turudić je povezan s kriminalnim miljeom, ne smije biti na čelu DORH-a'",2024-02-04
117,NO,1,NO,NO,NO,1,0,1,5,12381658,https://www.24sata.hr/news/peda-grbin-iz-opatije-dobronic-i-malenica-trebaju-traziti-turudicevo-razrjesenje-962778,Peđa Grbin iz Opatije: 'Dobronić i Malenica trebaju tražiti Turudićevo razrješenje',2024-02-04
118,-1,-1,NO,-1,NO,1,0,0,6,12297472,https://www.24sata.hr/news/sabor-jedino-snazan-gradanski-otpor-moze-sprijeciti-donosenje-zakona-opasnih-namjera-961900,Sabor: Jedino snažan građanski otpor može spriječiti donošenje zakona opasnih namjera,2024-01-31
119,-1,NO,NO,NO,NO,1,0,0,6,12322943,https://www.24sata.hr/news/pad-novorodene-djece-odraz-je-drustvenog-pesimizma-u-kojem-samo-hdz-uspjesno-prezivljava-962172,Pad novorođene djece odraz je društvenog pesimizma. U kojem samo HDZ uspješno preživljava,2024-02-01
120,-1,NO,NO,NO,NO,1,0,1,6,12349967,https://www.24sata.hr/news/milanovic-znam-o-njemu-puno-turudic-ne-bi-ni-smio-biti-sudac-962524,"Milanović: 'Znam o njemu puno, Turudić ne bi ni smio biti sudac'",2024-02-02
121,-1,NO,NO,NO,NO,0,1,1,5,12343853,https://www.24sata.hr/news/milanovic-turudic-ne-smije-biti-sudac-imam-duboka-saznanja-962429,"Zoran Milanović: Znam nešto o Turudiću, taj tip ne smije biti ni sudac. Dajem im još par dana",2024-02-02
122,1,NO,NO,NO,NO,1,0,0,5,12369165,https://www.24sata.hr/news/davor-bozinovic-ivan-turudic-je-prosao-najrigoroznije-sigurnosne-provjere-962673,"'Turudić je prošao najrigoroznije sigurnosne provjere, Milanović se poigrava s dokumentima'",2024-02-03
123,-1,NO,NO,NO,NO,0,0,1,4,12290234,https://www.24sata.hr/news/plenkovicev-space-shuttle-pao-je-u-nemilost-izletio-je-iz-vrha-stranke-s-njim-se-ne-zele-druziti-961752,"Plenkovićev space shuttle pao je u nemilost: Izletio je iz vrha stranke, s njim se ne žele družiti",2024-01-30
124,-1,NO,NO,NO,NO,1,0,0,6,12287905,https://www.24sata.hr/news/video-puljak-upozorava-hdz-stvara-stranacku-drzavu-straha-961706,VIDEO Puljak upozorava: 'HDZ stvara stranačku državu straha',2024-01-30
125,1,-1,-1,NO,NO,1,1,0,5,12302293,https://www.24sata.hr/news/oporba-turudic-je-namjesnik-volje-andreja-plenkovica-i-njegove-saborske-vecine-961961,Oporba: Turudić je namjesnik volje Andreja Plenkovića i njegove saborske većine...,2024-01-31
126,1,NO,NO,NO,NO,0,1,1,6,12300783,https://www.24sata.hr/news/priprema-li-plenkovic-u-dorh-u-pravosudni-udar-na-milanovica-961959,Priprema li Plenković u DORH-u pravosudni udar na Milanovića?,2024-01-31
127,-1,-1,NO,NO,NO,1,0,0,4,12300786,https://www.24sata.hr/news/rasprava-o-turudicu-u-saboru-i-ptice-na-grani-znale-su-da-ce-biti-taj-cim-se-ime-spomenulo-961893,"Rasprava o Turudiću u Saboru: 'I ptice na grani znale su da će biti taj, čim se ime spomenulo'",2024-01-31
128,-1,NO,NO,1,NO,1,0,1,6,12287346,https://www.24sata.hr/news/bencic-kombinacija-lex-ap-a-i-izbor-turudica-za-celo-dorh-a-je-sumrak-hrvatskog-pravosuda-961693,Kombinacija lex AP-a i izbor Turudića za čelo DORH-a je sumrak hrvatskog pravosuđa,2024-01-30
129,-1,NO,1,NO,NO,0,1,1,4,12288267,https://www.24sata.hr/news/hdz-objavio-snimku-grmoje-necu-te-hapsiti-jer-smo-dobri-grmoja-to-uvijek-sukiju-saljem-961723,HDZ objavio snimku Grmoje: 'Neću te hapsiti jer smo dobri'. Grmoja: To uvijek Sukiju šaljem,2024-01-30
130,1,-1,NO,NO,NO,1,0,0,5,12289535,https://www.24sata.hr/news/hdz-ovac-o-izboru-sefa-dorh-a-da-je-plenkovic-postupio-kao-sdp-bio-bi-revolt-na-ulici-961786,"HDZ-ovac o izboru šefa DORH-a: 'Da je Plenković postupio kao SDP, bio bi revolt na ulici...'",2024-01-30
131,1,NO,NO,NO,NO,1,0,0,3,12290225,https://www.24sata.hr/news/ivan-turudic-bit-cu-samostalan-i-neovisan-milanovic-se-hrani-tudim-emocijama-zeli-strah-961813,"Ivan Turudić: 'Bit ću samostalan i neovisan. Milanović se hrani tuđim emocijama, želi strah...'",2024-01-30
132,-1,NO,NO,NO,NO,0,0,1,4,12290866,https://www.24sata.hr/news/mario-banozic-podnio-ostavku-na-mjestu-predsjednika-zupanijskog-odbora-hdz-a-961831,Mario Banožić podnio ostavku na mjestu predsjednika županijskog odbora HDZ-a,2024-01-30
133,1,-1,NO,NO,NO,1,0,0,4,12587723,https://www.24sata.hr/news/butkovic-nema-krsenja-zakona-o-pomorskom-dobru-po-prvi-put-cemo-izdavati-dozvole-961536,"Butković: Nema kršenja Zakona o pomorskom dobru, po prvi put ćemo izdavati dozvole...",2024-01-29
134,1,NO,NO,NO,NO,1,0,0,3,12289079,https://www.24sata.hr/news/ministar-piletic-radio-sam-u-prosvjeti-pa-nisam-strajkao-ni-prosvjedovao-ne-bih-to-ni-sada-961592,"Ministar Piletić: 'Radio sam u prosvjeti pa nisam štrajkao, ni prosvjedovao. Ne bih to ni sada'",2024-01-29
135,-1,NO,NO,NO,NO,1,1,0,6,12278674,https://www.24sata.hr/news/plenkovic-i-hdz-morat-ce-se-ognjem-i-macem-probijati-kroz-ovu-neizvjesnu-izbornu-godinu-961467,Plenković i HDZ morat će se ognjem i mačem probijati kroz ovu neizvjesnu izbornu godinu,2024-01-29
136,1,NO,1,NO,NO,1,0,1,4,12279664,https://www.24sata.hr/news/pratite-uzivo-plenkovic-nakon-sjednice-predsjednistva-hdz-a-961555,"Plenković o štrajku sudaca: 'Razgovori da, ali ucjene ne! Štrajk je neprimjeren...'",2024-01-29
137,1,NO,NO,NO,NO,0,1,1,5,12288272,https://www.24sata.hr/news/imam-puno-prijatelja-ali-i-neprijatelja-to-je-problem-za-dorh-i-turudicev-put-u-propast-961685,"'Imam puno prijatelja, ali i neprijatelja'. To je problem za DORH. I Turudićev put u propast",2024-01-30
138,-1,NO,NO,NO,NO,1,0,0,5,12273922,https://www.24sata.hr/news/plenkovic-ciljano-rusi-povjerenje-u-dorh-i-uskok-i-tako-ih-slabi-961128,Plenković ciljano ruši povjerenje u DORH i USKOK i tako ih slabi,2024-01-27
139,1,NO,NO,NO,NO,1,0,0,5,12275116,https://www.24sata.hr/news/plenkovic-hdz-ce-osvojiti-i-treci-mandat-kampanja-je-stalno-961203,"Plenković: HDZ će osvojiti i treći mandat, kampanja je stalno",2024-01-27
140,1,NO,NO,NO,NO,1,0,0,3,12275113,https://www.24sata.hr/news/seks-narod-u-dalmaciji-je-bio-odusevljen-pojavom-hdz-a-i-doktora-franje-tudmana-961202,Šeks: Narod u Dalmaciji je bio oduševljen pojavom HDZ-a i doktora Franje Tuđmana,2024-01-27
141,NO,NO,NO,NO,NO,0,0,1,3,12276884,https://www.24sata.hr/news/nino-raspudic-o-ambiciji-na-izborima-koalicijama-i-vojsci-na-granici-to-nije-egzoticna-ideja-960775,"Nino Raspudić o ambiciji na izborima, koalicijama i vojsci na granici: 'To nije egzotična ideja'",2024-01-28
142,1,-1,NO,NO,NO,1,0,1,4,12276245,https://www.24sata.hr/news/plenkovicu-vrime-je-primio-je-hajdukov-dres-nije-to-smio-jer-je-to-dar-koji-je-preko-500-kn-961268,"Plenkoviću, vrime je... Primio je Hajdukov dres: 'Nije to smio jer je to dar koji je preko 500 kn'",2024-01-28
143,NO,NO,NO,NO,NO,0,0,1,4,12273674,https://www.24sata.hr/news/u-dorh-u-se-gorko-sale-da-im-treba-nova-oznaka-tajnosti-zbog-turudica-vtt-evo-sto-to-znaci-961078,U DORH-u se gorko šale da im treba nova oznaka tajnosti zbog Turudića: VTT! Evo što to znači...,2024-01-26
144,0,NO,NO,NO,NO,0,0,1,3,12275041,https://www.24sata.hr/news/hdz-ima-tajni-plan-kaskada-mobilizacije-plenkovic-mudro-postupa-oko-svoje-pozicije-u-eu-959360,HDZ ima tajni plan - kaskada mobilizacije. Plenković mudro postupa oko svoje pozicije u EU,2024-01-27
145,1,0,0,0,0,1,0,0,3,12275350,https://www.24sata.hr/news/neodlucni-su-sad-druga-najjaca-stranka-tko-ce-ih-moci-dobiti-961204,Neodlučni su sad druga najjača ‘stranka’: Tko će ih moći dobiti?,2024-01-27
146,1,NO,NO,NO,NO,1,0,0,6,12274778,https://www.24sata.hr/news/novim-zakonom-hdz-zaustavio-borbu-medija-protiv-korupcije-961125,Novim zakonom HDZ zaustavio borbu medija protiv korupcije,2024-01-27
147,NO,1,NO,NO,NO,1,0,0,4,12274777,https://www.24sata.hr/news/peda-grbin-porucio-od-turudica-ne-ocekujem-nista-pozitivno-961161,Peđa Grbin poručio: Od Turudića ne očekujem ništa pozitivno...,2024-01-27
148,1,NO,NO,NO,NO,1,0,1,7,12270696,https://www.24sata.hr/news/turudic-je-plenkijev-izbor-ali-nisu-svi-zadovoljni-evo-tko-se-buni-protiv-novog-sefa-dorh-a-960886,"Turudić je Plenkijev izbor, ali nisu svi zadovoljni. Evo tko se buni protiv novog šefa DORH-a",2024-01-25
149,-1,NO,NO,NO,NO,0,1,1,5,12272509,https://www.24sata.hr/news/milanovic-zestoko-po-turudicu-i-plenkovicu-nas-decko-ture-pa-za-njega-se-sanader-zalagao-961027,"'Turudić je bio Sanaderov dečko, stranački dečko... Zavaljat će on i Plenkovića. Ovo je šamarčina'",2024-01-26
150,-1,0,NO,NO,NO,1,0,0,5,12273128,https://www.24sata.hr/news/hdz-ovac-napao-milanovica-oporba-i-predsjednik-zele-vladati-hrvatskim-pravosudem-961073,HDZ-ovac napao Milanovića: Oporba i predsjednik žele vladati hrvatskim pravosuđem,2024-01-26
151,1,0,0,0,0,1,0,0,4,12273589,https://www.24sata.hr/news/plenkoviceva-podrska-za-izbore-pada-a-i-dalje-je-uvjerljivo-prvi-slijede-ga-bencic-penava-grbin-961103,"Plenkovićeva podrška za izbore pada, a i dalje je uvjerljivo prvi: Slijede ga Benčić, Penava, Grbin",2024-01-26
152,-1,NO,NO,NO,NO,0,1,1,7,12272364,https://www.24sata.hr/news/turudic-je-novi-dokaz-kako-plenkovic-ne-mijenja-hdz-nabolje-vec-hrvatsku-nagore-961006,"Turudić je novi dokaz kako Plenković ne mijenja HDZ nabolje, već Hrvatsku nagore",2024-01-26
153,NO,NO,NO,NO,NO,0,0,1,3,12270878,https://www.24sata.hr/news/novi-zdravi-bio-hdz-jedu-frisko-voce-i-orasaste-plodove-959409,"Novi, zdravi, bio-HDZ: Jedu friško voće i orašaste plodove",2024-01-25
154,1,0,0,0,0,1,0,0,3,12272515,https://www.24sata.hr/news/novo-istrazivanje-milanovic-i-dalje-najpozitivniji-a-68-posto-ljudi-planira-izaci-na-izbore-960906,"Novo istraživanje: Milanović i dalje najpozitivniji, a 68 posto ljudi planira izaći na izbore",2024-01-25
155,-1,NO,-1,-1,NO,1,1,1,7,12270699,https://www.24sata.hr/news/oporba-turudic-je-otvoreno-hdz-ov-covjek-na-odboru-on-od-toga-cak-nije-niti-bjezao-960872,"Oporba: 'Turudić je otvoreno HDZ-ov čovjek, na odboru on od toga čak nije niti bježao...'",2024-01-25
156,-1,NO,NO,1,NO,1,0,0,6,12311071,https://www.24sata.hr/news/sandra-bencic-o-izmjenama-kaznenog-zakona-andreju-plenkovicu-gori-pod-petama-962072,Sandra Benčić o izmjenama Kaznenog zakona: Andreju Plenkoviću gori pod petama!,2024-01-25
157,-1,NO,NO,1,NO,1,0,0,4,12271351,https://www.24sata.hr/news/tomasevic-hermanove-izjave-oko-cgo-resnik-me-zabrinjavaju-960880,Tomašević: Hermanove izjave oko CGO Resnik me zabrinjavaju,2024-01-25
158,NO,-1,NO,NO,NO,0,1,1,5,12268203,https://www.24sata.hr/news/teolog-o-spaljenom-migrantu-ako-govor-mrznje-pravdaju-tradicijom-bolje-da-je-nema-960595,"Teolog o spaljenom migrantu: 'Ako govor mržnje pravdaju tradicijom, bolje da je nema...'",2024-01-24
159,-1,0,NO,NO,NO,1,1,0,5,12269974,https://www.24sata.hr/news/dok-jedna-politika-huska-protiv-stranaca-ostali-politicari-i-vlast-bas-ne-ustaju-u-njihovu-obranu-960781,"Dok jedna politika huška protiv stranaca, ostali političari i vlast baš ne ustaju u njihovu obranu",2024-01-25
160,-1,NO,NO,NO,NO,1,0,0,7,12270693,https://www.24sata.hr/news/milanovic-ivan-turudic-nije-politicki-neovisan-nije-etican-a-nema-ni-profesionalni-ugled-960892,"Milanović: 'Ivan Turudić nije politički neovisan, nije etičan, a nema ni profesionalni ugled'",2024-01-25
161,1,NO,NO,NO,NO,1,0,0,3,12558853,https://www.24sata.hr/news/ministar-obrazovanja-nadam-se-da-nitko-nece-izaci-na-ulicu-ne-bi-trebalo-biti-nezadovoljnih-960913,Ministar obrazovanja: 'Nadam se da nitko neće izaći na ulicu. Ne bi trebalo biti nezadovoljnih',2024-01-25
162,-1,NO,NO,NO,NO,0,0,1,5,12271420,https://www.24sata.hr/news/nepalac-odgovorio-hdz-ovki-nakon-izjava-o-skurim-i-crnim-radnicima-mi-tu-radimo-960914,Nepalac odgovorio HDZ-ovki nakon izjava o 'škurim' i 'crnim' radnicima: 'Mi tu radimo...',2024-01-25
163,1,NO,NO,NO,NO,1,0,0,4,12259492,https://www.24sata.hr/news/bacic-obnova-mi-je-najveci-izazov-nisu-svi-jos-u-pravom-smjestaju-koji-im-prilici-959941,Bačić: Obnova mi je najveći izazov. Nisu svi još u pravom smještaju koji im priliči,2024-01-21
164,1,NO,NO,NO,NO,1,0,0,2,12259578,https://www.24sata.hr/news/bildanje-za-izbore-vjezbaju-trce-ali-i-veslaju-paze-i-sto-jedu-kako-bi-izdrzali-sve-rasprave-959819,"Bildanje za izbore: Vježbaju, trče, ali i veslaju. Paze i što jedu kako bi izdržali sve rasprave...",2024-01-21
165,-1,NO,NO,NO,NO,0,1,0,5,12264808,https://www.24sata.hr/news/bio-je-europska-uzdanica-a-sada-ga-nazivaju-fuhrerom-kako-se-plenkovicu-to-dogodilo-960316,"Bio je europska uzdanica, a sada ga nazivaju 'Führerom'. Kako se Plenkoviću to dogodilo?",2024-01-23
166,-1,NO,1,NO,NO,1,0,0,5,12272516,https://www.24sata.hr/news/most-i-suverenisti-plenkovic-unistava-nas-narod-imamo-proces-zamjene-stanovnistva-960509,"Most i Suverenisti: 'Plenković uništava naš narod, imamo proces zamjene stanovništva'",2024-01-24
167,NO,NO,NO,NO,NO,0,0,1,3,12265906,https://www.24sata.hr/news/mozemo-je-odbilo-sdp-time-ce-sada-najvise-profitirati-hdz-960420,Možemo! je odbilo SDP. Time će sada najviše profitirati HDZ...,2024-01-24
168,NO,NO,NO,NO,NO,0,0,1,3,12256671,https://www.24sata.hr/news/briselska-kletva-za-plenkovica-halo-ursula-kakav-je-plan-959366,"Briselska kletva za Plenkovića: 'Halo, Ursula, kakav je plan?!'",2024-01-20
169,1,NO,NO,NO,NO,1,0,0,3,12257643,https://www.24sata.hr/news/krunoslav-katicic-davanje-politickih-ocjena-o-izabranim-duznosnicima-nije-posao-sudaca-959793,Krunoslav Katičić: Davanje političkih ocjena o izabranim dužnosnicima nije posao sudaca,2024-01-20
170,-1,1,NO,NO,NO,1,0,1,5,12257637,https://www.24sata.hr/news/peda-grbin-imam-osjecaj-da-vlada-zeli-strajk-sudaca-i-da-im-odgovara-da-pravosude-ne-radi-959806,Peđa Grbin: Imam osjećaj da Vlada želi štrajk sudaca i da im odgovara da pravosuđe ne radi,2024-01-20
171,-1,NO,NO,NO,NO,1,0,0,5,12273130,https://www.24sata.hr/news/puljak-prijavit-cemo-plenkovica-europskim-institucijama-zbog-izmjena-kaznenog-zakona-959791,Puljak: Prijavit ćemo Plenkovića europskim institucijama zbog izmjena Kaznenog zakona,2024-01-20
172,-1,NO,NO,NO,NO,0,0,1,3,12273129,https://www.24sata.hr/news/sanader-odgovorio-puljku-fejker-nema-pojma-sveo-se-na-to-da-oponasa-jednog-grmoju-959857,Sanader odgovorio Puljku: 'Fejker nema pojma. Sveo se na to da oponaša jednog Grmoju',2024-01-20
173,-1,-1,NO,NO,NO,0,1,1,5,12252179,https://www.24sata.hr/news/oreskovic-usporedila-andreja-plenkovica-s-hitlerom-dobila-opomenu-pa-je-izbacili-iz-sabora-959388,Orešković usporedila Andreja Plenkovića s Hitlerom. Dobila opomenu pa ju izbacili iz Sabora,2024-01-18
174,-1,0,NO,0,NO,0,1,1,5,12251800,https://www.24sata.hr/news/oreskovic-ein-fuhrer-aber-nicht-mein-fuhrer-to-je-plenkovic-jandrokovic-cisti-govor-mrznje-959341,"Orešković: Ein Führer aber nicht mein Führer, to je Plenković. Jandroković: Čisti govor mržnje",2024-01-18
175,1,-1,NO,NO,NO,1,0,0,5,12251930,https://www.24sata.hr/news/plenkovic-je-kupio-katolicku-crkvu-prije-izbora-ali-zasto-se-sada-nije-time-javno-pohvalio-959342,Plenković je kupio Katoličku crkvu prije izbora. Ali zašto se sada nije time javno pohvalio?,2024-01-18
176,1,NO,NO,NO,NO,1,0,0,3,12255796,https://www.24sata.hr/news/plenkovic-porucio-sucima-nece-ucjenom-dobiti-ono-sto-zele-959681,Plenković poručio sucima: 'Neće ucjenom dobiti ono što žele',2024-01-19
177,0,NO,NO,NO,NO,1,0,0,3,12254150,https://www.24sata.hr/news/sto-gradani-imaju-od-povecanja-placa-sudaca-pa-zapravo-nista-959499,Što građani imaju od povećanja plaća sudaca? Pa zapravo ništa,2024-01-19
178,NO,-1,NO,NO,NO,0,0,1,4,12255026,https://www.24sata.hr/news/zadarski-sdp-se-oglasio-o-napadu-na-njihovog-celnika-u-gradu-vlada-atmosfera-linca-958894,Zadarski SDP se oglasio o napadu na njihovog čelnika: U gradu vlada atmosfera linča...,2024-01-16
179,0,NO,NO,NO,1,1,1,0,5,12249380,https://www.24sata.hr/news/anketa-jeste-li-za-ponovno-uvodenje-vojnog-roka-u-rh-959029,ANKETA Jeste li za uvođenje vojne obuke u Hrvatskoj?,2024-01-17
180,1,NO,NO,NO,0,0,0,1,2,12249374,https://www.24sata.hr/news/antiratni-put-nasih-drzavnika-otkriva-hdz-vode-pacifisti-ali-tu-su-i-poneki-mirovni-huskaci-958997,"Antiratni put naših državnika otkriva: HDZ vode pacifisti, ali tu su i poneki mirovni huškači",2024-01-17
181,-1,NO,NO,NO,NO,1,0,0,6,12496773,https://www.24sata.hr/news/blinken-zatrazio-da-se-pritisne-dragana-covica-kako-bi-prestao-opstruirati-plinovod-rh-bih-959273,Blinken zatražio da se pritisne Dragana Čovića kako bi prestao opstruirati plinovod RH-BiH,2024-01-17
182,-1,-1,-1,1,-1,0,1,0,7,12252184,https://www.24sata.hr/news/burno-oko-izmjena-kaznenog-zakona-ovo-je-skandalozna-ucjena-sram-vas-bilo-kukavice-959344,"Burno oko izmjena Kaznenog zakona: 'Ovo je skandalozna ucjena, sram vas bilo, kukavice'",2024-01-18
