HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
1,NO,NO,NO,NO,1,0,0,3,12867400,https://www.jutarnji.hr/vijesti/hrvatska/zgibovi-high-kick-i-zracnica-ovu-stranu-ministra-obrane-jos-niste-vidjeli-stizu-rafalei-ali-ne-samo-oni-15447693,"Zgibovi, high kick i zračnica - ovu stranu ministra obrane još niste vidjeli: ‘Stižu Rafalei, ali ne samo oni...‘",2024-04-08
-1,1,NO,NO,NO,1,0,0,5,12874381,https://www.jutarnji.hr/vijesti/hrvatska/gradani-ce-poduzeti-glavni-korak-protiv-korupcije-smjenom-hdz-a-s-vlasti-90-posto-problema-bit-ce-rijeseno-15447914,‘Građani će poduzeti glavni korak protiv korupcije. Smjenom HDZ-a s vlasti 90 posto problema bit će riješeno‘,2024-04-08
1,NO,NO,NO,NO,1,0,0,3,12871943,https://www.jutarnji.hr/vijesti/hrvatska/ponovno-cemo-osvojiti-osam-mandata-u-iv-izbornoj-jedinici-a-rukometne-derbije-trebaju-suditi-stranci-15447823,"‘Ponovno ćemo osvojiti osam mandata u IV. izbornoj jedinici, a rukometne derbije trebaju suditi stranci‘",2024-04-08
1,NO,NO,NO,NO,1,0,0,4,12876512,https://www.jutarnji.hr/vijesti/hrvatska/takvo-sramocenje-hrvatske-koje-radi-milanovic-jos-nismo-dozivjeli-neka-se-bavi-svojom-prijateljicom-lovric-merzel-15447990,‘Takvo sramoćenje Hrvatske koje radi Milanović još nismo doživjeli. Neka se bavi svojom prijateljicom Lovrić Merzel‘,2024-04-08
0,NO,1,NO,NO,1,0,0,5,12884605,https://novac.jutarnji.hr/novac/aktualno/na-portalu-jutarnji-hr-danas-od-10-sati-uzivo-pratite-suceljavanje-pet-najvecih-stranaka-o-zdravstvu-15447857,Na portalu Jutarnji.hr danas od 10 sati uživo pratite sučeljavanje pet najvećih stranaka o zdravstvu,2024-04-08
0,NO,1,NO,NO,1,0,0,5,12872519,https://novac.jutarnji.hr/novac/aktualno/na-portalu-jutarnji-hr-u-utorak-od-10-sati-uzivo-pratite-suceljavanje-pet-najvecih-stranaka-o-zdravstvu-15447857,Na portalu Jutarnji.hr u utorak od 10 sati uživo pratite sučeljavanje pet najvećih stranaka o zdravstvu,2024-04-08
1,NO,NO,NO,NO,1,0,0,3,12879788,https://www.jutarnji.hr/vijesti/hrvatska/politicki-analiticar-komentirao-kampanju-pa-to-nikoga-ne-zanima-ljudima-je-najbitnije-sto-se-dogada-u-hajduku-15448073,"Politički analitičar komentirao kampanju: ‘Pa to nikoga ne zanima, ljudima je najbitnije što se događa u Hajduku‘",2024-04-08
0,1,NO,0,NO,1,0,0,4,12876549,https://www.jutarnji.hr/vijesti/hrvatska/rade-li-milanovicevi-nastupi-stetu-rijekama-pravde-mogu-dati-jedan-odgovor-a-ne-smijem-15447983,"Rade li Milanovićevi nastupi štetu Rijekama pravde? ‘Mogu dati jedan odgovor, a ne smijem...‘",2024-04-08
0,NO,0,NO,0,1,1,0,5,12879784,https://www.jutarnji.hr/vijesti/hrvatska/rat-za-utvrdu-desnice-sdp-dobio-60-tisuca-novih-glasova-skorina-sestra-vodi-most-protiv-domovinskog-pokreta-15448067,"Rat za utvrdu desnice: SDP dobio 60 tisuća novih glasova, Škorina sestra vodi Most protiv Domovinskog pokreta",2024-04-08
0,NO,NO,NO,NO,0,0,0,3,12870392,https://www.jutarnji.hr/vijesti/hrvatska/lice-i-nalicje-kampanje-kako-hdz-misli-ispuniti-ijedno-obecanje-a-da-ne-dode-do-novog-udara-inflacije-15447757,"Lice i naličje kampanje: Kako HDZ misli ispuniti ijedno obećanje, a da ne dođe do novog udara inflacije?",2024-04-08
-1,NO,NO,NO,NO,0,0,1,4,12874373,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-o-butkovicu-butko-ce-biti-tuzen-uzet-ce-mu-i-gebis-ostat-ce-bez-svega-15447853,"Milanović o Butkoviću: ‘Butko će biti tužen, uzet će mu i gebis, ostat će bez svega‘",2024-04-08
-1,NO,NO,NO,NO,0,0,1,5,12872617,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-o-butkovicu-butko-ce-ici-u-zatvor-uzet-ce-mu-i-gebis-ostat-ce-bez-svega-15447853,"Milanović o Butkoviću: ‘Butko će ići u zatvor, uzet će mu i gebis, ostat će bez svega‘",2024-04-08
NO,0,NO,NO,NO,1,0,0,4,12874360,https://www.jutarnji.hr/globus/politika/milanovic-zeli-rat-s-briselskom-elitom-poznati-sdp-ovac-ne-vidim-da-je-u-cetiri-godine-napravio-nesto-zapazeno-15447898,"Milanović želi rat s ‘briselskom elitom‘, poznati SDP-ovac: ‘Ne vidim da je u četiri godine napravio nešto zapaženo!‘",2024-04-08
-1,NO,NO,NO,NO,1,0,1,5,12869271,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-banozic-je-prije-pet-mjeseci-usmrtio-covjeka-optuznice-jos-nema-jasno-je-i-zasto-15447722,Milanović: Banožić je prije pet mjeseci usmrtio čovjeka. Optužnice još nema. Jasno je i zašto...,2024-04-08
0,NO,NO,1,0,1,0,0,5,12886067,https://novac.jutarnji.hr/novac/aktualno/damir-biloglav-dp-na-suceljavanju-o-zdravstvu-kroz-hzzo-godisnje-prode-oko-pet-milijardi-eura-a-rezultat-nemamo-15447857,"Damir Biloglav (DP) na sučeljavanju o zdravstvu: ‘Kroz HZZO godišnje prođe oko pet milijardi eura, a rezultat nemamo‘",2024-04-08
0,NO,1,1,NO,1,0,0,5,12885535,https://novac.jutarnji.hr/novac/aktualno/glavni-ekonomist-hup-a-na-suceljavanju-o-zdravstvu-moramo-rokove-placanja-u-sustavu-zdravstva-svesti-na-zakonske-15447857,Glavni ekonomist HUP-a na sučeljavanju o zdravstvu: ‘Moramo rokove plaćanja u sustavu zdravstva svesti na zakonske‘,2024-04-08
1,NO,1,NO,1,1,0,0,3,12877752,https://www.jutarnji.hr/vijesti/hrvatska/hdz-dominira-u-dvije-najjuznije-jedinice-sdp-drugi-na-pomolu-velika-bitka-za-zadnji-mandat-15448015,"HDZ dominira u dvije najjužnije jedinice, SDP drugi, na pomolu velika bitka za zadnji mandat",2024-04-08
1,-1,NO,NO,NO,0,1,1,5,12871952,https://www.jutarnji.hr/vijesti/hrvatska/hdz-ostro-po-milanovicu-naravno-vrhovni-lazljivac-ni-danas-nece-otkriti-od-koga-je-uzimao-novac-15447828,"HDZ oštro po Milanoviću: ‘Naravno, vrhovni lažljivac ni danas neće otkriti od koga je uzimao novac‘",2024-04-08
1,0,0,1,1,1,0,0,5,12886548,https://novac.jutarnji.hr/novac/aktualno/kekin-mozemo-moramo-opremiti-javno-zdravstvo-da-ne-placamo-privatnicima-dulibic-hdz-nismo-u-socijalizmu-15447857,Kekin (Možemo): Moramo opremiti javno zdravstvo da ne plaćamo privatnicima; Dulibić (HDZ): Nismo u socijalizmu,2024-04-08
-1,0,NO,NO,1,1,1,0,4,12873561,https://www.index.hr/vijesti/clanak/uzivo-vandjelic-gostuje-u-index-studiju-coric-mi-je-prijetio-da-ne-ulazim-u-politiku/2554493.aspx,UŽIVO Vanđelić: Ćorić mi je pred svjedocima prijetio da ne ulazim u politiku,2024-04-08
0,0,0,0,1,1,0,0,4,12871402,https://www.index.hr/vijesti/clanak/video-nadji-u-index-studiju-investicije-koje-imaju-nasi-gradovi-su-sf-za-hrvatsku/2554441.aspx,VIDEO Nađi u Index Studiju: Investicije koje imaju naši gradovi su SF za Hrvatsku,2024-04-08
0,NO,NO,NO,1,1,1,0,3,12870886,https://www.index.hr/vijesti/clanak/video-penava-u-index-studiju-koliko-imamo-korupcije-premalo-ljudi-je-u-zatvorima/2554377.aspx,"VIDEO Penava u Index Studiju: Što se događa ako žena ubije ženu, je li to femicid?",2024-04-08
-1,NO,NO,NO,1,1,0,0,4,12874339,https://www.index.hr/vijesti/clanak/video-vandjelic-coric-mi-je-pred-svjedocima-prijetio-da-ne-ulazim-u-politiku/2554493.aspx,VIDEO Vanđelić: Ćorić mi je pred svjedocima prijetio da ne ulazim u politiku,2024-04-08
1,NO,NO,NO,NO,0,0,0,2,12871366,https://www.index.hr/sport/clanak/zlatko-dalic-i-hdzovac-pjesace-120-kilometara-do-medjugorja/2554453.aspx,Zlatko Dalić i HDZ-ovac pješače 120 kilometara do Međugorja,2024-04-08
1,0,NO,NO,NO,1,0,0,3,12876551,https://www.index.hr/vijesti/clanak/politolog-postoje-dva-momenta-kod-kojih-se-ljudi-odlucuju-za-koga-glasati/2554633.aspx,Politolog: Postoje dva momenta kod kojih se ljudi odlučuju za koga glasati,2024-04-08
1,NO,0,NO,1,1,0,0,3,12877785,https://www.index.hr/vijesti/clanak/provedena-anketa-u-sest-izbornih-jedinica-ovo-su-rezultati/2554653.aspx,"Provedena anketa u šest izbornih jedinica, ovo su rezultati",2024-04-08
-1,0,1,0,0,1,1,0,5,12876560,https://www.index.hr/vijesti/clanak/raspudic-treba-ukinuti-ustavni-sud-i-prebaciti-ovlasti-na-vrhovni/2554621.aspx,Raspudić: Treba ukinuti Ustavni sud,2024-04-08
NO,NO,NO,NO,1,1,0,0,3,12870894,https://www.index.hr/vijesti/clanak/uzivo-nadji-u-index-studiju-investicije-koje-imaju-nasi-gradovi-su-sf-za-hrvatsku/2554441.aspx,UŽIVO Nađi u Index Studiju: Investicije koje imaju naši gradovi su SF za Hrvatsku,2024-04-08
NO,NO,NO,NO,1,1,1,0,3,12870137,https://www.index.hr/vijesti/clanak/uzivo-penava-u-index-studiju-koliko-imamo-korupcije-premalo-ljudi-je-u-zatvorima/2554377.aspx,"UŽIVO Penava u Index Studiju: Koliko imamo korupcije, premalo ljudi je u zatvorima",2024-04-08
1,NO,NO,NO,NO,0,0,0,3,12876526,https://www.index.hr/magazin/clanak/lijevo-je-bozinovic-u-hdzovom-spotu-desno-je-bozinovic-u-stvarnosti/2554627.aspx,"Lijevo je Božinović u HDZ-ovom spotu, desno je Božinović u stvarnosti",2024-04-08
-1,NO,NO,NO,NO,0,1,0,6,12869269,https://www.index.hr/vijesti/clanak/milanovic-banozic-je-prije-pet-mjeseci-usmrtio-covjeka-gdje-je-optuznica/2554399.aspx,Milanović: Banožić je prije pet mjeseci usmrtio čovjeka. Gdje je optužnica?,2024-04-08
-1,NO,NO,NO,NO,0,1,1,5,12872632,https://www.index.hr/vijesti/clanak/milanovic-butko-ce-ici-u-zatvor-bit-ce-tuzen-uzet-ce-mu-i-gebis/2554489.aspx,"Milanović: Butko će ići u zatvor. Bit će tužen, uzet će mu i gebis",2024-04-08
NO,NO,NO,NO,1,1,0,0,4,12873558,https://www.index.hr/vijesti/clanak/nositelj-liste-dpa-mi-smo-momcad-koja-je-u-stanju-oporaviti-i-spasiti-hrvatsku/2554516.aspx,Nositelj liste DP-a: Mi smo momčad koja je u stanju oporaviti i spasiti Hrvatsku,2024-04-08
-1,NO,NO,NO,NO,0,0,1,3,12877767,https://www.index.hr/magazin/clanak/pitali-smo-mlade-tko-je-najveci-lopov-medju-politicarima-pijanac-iz-hdza/2554572.aspx,"Pitali smo mlade tko je najveći lopov među političarima: ""Pijanac iz HDZ-a""",2024-04-08
-1,NO,NO,NO,NO,1,0,0,4,12869571,https://www.index.hr/vijesti/clanak/fokusova-gradonacelnica-samobora-definitivno-necemo-s-hdzom/2554402.aspx,Fokusova gradonačelnica Samobora: Definitivno nećemo s HDZ-om,2024-04-08
-1,NO,NO,NO,NO,1,0,0,6,12870904,https://www.index.hr/vijesti/clanak/fred-matic-ljudi-u-slavoniji-nocu-placu-a-danju-glasaju-za-hdz/2554454.aspx,"Fred Matić: Ljudi u Slavoniji noću plaču, a danju glasaju za HDZ",2024-04-08
-1,1,NO,NO,NO,1,0,0,5,12873566,https://www.index.hr/vijesti/clanak/grbin-u-debelom-smo-vodstvu/2554515.aspx,Grbin: U debelom smo vodstvu,2024-04-08
-1,NO,NO,NO,NO,0,0,1,5,12874969,https://www.index.hr/vijesti/clanak/hdz-koristi-policiju-u-obracunu-s-milanovicem-pogledajte-snimke-i-fotografije/2554536.aspx,HDZ koristi policiju u obračunu s Milanovićem. Pogledajte snimke i fotografije,2024-04-08
1,NO,NO,NO,NO,1,0,0,3,12877274,https://www.index.hr/vijesti/clanak/jandrokovic-oporba-je-poprilicno-destruktivna/2554642.aspx,Jandroković: Oporba je poprilično destruktivna,2024-04-08
1,-1,NO,NO,NO,0,1,1,5,12871868,https://dnevnik.hr/vijesti/hrvatska/hdz-zestoko-uzvratio-zoranu-milanovicu---842039.html,"HDZ žestoko uzvratio: ""Baćuška Milanović, vrhovni lažljivac, neće otkriti od koga je uzimao novac""",2024-04-08
-1,NO,NO,NO,NO,1,0,0,5,12869287,https://dnevnik.hr/vijesti/hrvatska/predsjednik-zoran-milanovic-na-facebooku-o-mariju-banozicu---841955.html,"Oglasio se Milanović: ""Prije pet mjeseci usmrtio je čovjeka. Kao premijer osigurat ću jednakost pred zakonom""",2024-04-08
1,NO,NO,NO,NO,1,0,0,3,12870890,https://www.index.hr/vijesti/clanak/anusic-obecao-toplice-u-klostru-podravskom/2554455.aspx,Anušić obećao toplice u Kloštru Podravskom,2024-04-08
-1,0,NO,NO,NO,0,1,0,4,12875907,https://www.index.hr/vijesti/clanak/bauka-pitali-radi-li-milanovic-stetu-sdpu-tu-mogu-dati-jedan-odgovor/2554602.aspx,"Bauka pitali radi li Milanović štetu SDP-u. ""Tu mogu dati jedan odgovor""",2024-04-08
-1,NO,NO,NO,NO,0,1,1,5,12877776,https://www.index.hr/vijesti/clanak/dalija-oreskovic-odgovorila-karamarku-citirala-je-plenkovica/2554648.aspx,"Dalija Orešković odgovorila Karamarku, citirala je Plenkovića",2024-04-08
0,1,NO,NO,0,1,0,0,4,12870643,https://www.24sata.hr/news/miso-krsticevic-vjerujem-da-su-prosla-vremena-u-kojima-je-hdz-u-ista-zagarantirano-975535,Mišo Krstičević: Vjerujem da su prošla vremena u kojima je HDZ-u išta zagarantirano...,2024-04-08
1,NO,NO,NO,NO,1,0,0,4,12876141,https://www.24sata.hr/news/uzivo-plenkovic-daje-izjave-975626,Plenković poručio Milanoviću: 'Neka se on radije bavi svojom prijateljicom Lovrić-Merzel...',2024-04-08
NO,NO,NO,NO,1,1,0,0,4,12873480,https://dnevnik.hr/vijesti/hrvatska/josip-jurcevic-iz-domovinskog-pokreta-o-uvozu-radne-snage-i-ilegalnim-migracijama---842068.html,"""Imamo veleizdajnički stampedo!"": Jurčević oštro protiv uvoza radne snage i migranata",2024-04-08
-1,NO,NO,NO,NO,1,0,0,5,12871355,https://dnevnik.hr/vijesti/hrvatska/fred-matic-u-novskoj-rijeke-pravde-nude-nadu-i-postenje---842009.html,"Fred Matić u Novskoj: ""Nismo daleko od toga da će se u pekarnice ulaziti s iskaznicom HDZ-a, jer neće biti kruha za sve""",2024-04-08
-1,1,NO,NO,NO,1,0,0,5,12873487,https://dnevnik.hr/vijesti/hrvatska/pedja-grbin-gradjani-ce-poduzeti-glavni-korak-protiv-korupcije---842067.html,"Grbin: ""Korupcija je okovala Hrvatsku. Čim se Sabor konstituira, smijenit ćemo Turudića""",2024-04-08
1,-1,0,NO,1,1,1,0,7,12872166,https://www.24sata.hr/news/hoce-li-hrvatska-zaista-uskoro-izabrati-proruskog-premijera-975569,Hoće li Hrvatska zaista uskoro izabrati proruskog premijera?,2024-04-08
NO,1,NO,NO,0,0,1,0,3,12867894,https://www.24sata.hr/lifestyle/izborni-horoskop-milanovic-ce-otkriti-lazna-prijateljstva-a-plenkovic-moze-poceti-iznova-975400,"Izborni horoskop: Milanović će otkriti lažna prijateljstva, a Plenković može početi iznova...",2024-04-08
1,NO,NO,NO,0,1,0,0,2,12866976,https://www.24sata.hr/news/manje-od-tjedan-dana-je-do-izbora-nastavljaju-se-prepirke-izmedu-milanovica-i-butkovica-975485,Manje od tjedan dana je do izbora! Nastavljaju se prepirke između Milanovića i Butkovića,2024-04-08
-1,NO,NO,NO,NO,0,1,1,6,12869629,https://www.24sata.hr/news/milanovic-se-obrusio-banozic-je-prije-pet-mjeseci-usmrtio-covjeka-gdje-je-optuznica-975509,Milanović se obrušio: Banožić je prije pet mjeseci usmrtio čovjeka. Gdje je optužnica?,2024-04-08
-1,NO,NO,NO,NO,1,0,0,5,12872168,https://www.24sata.hr/news/milanovic-butkovic-ce-ostati-bez-svega-uzet-ce-mu-i-gebis-975570,Milanović: 'Butković će ostati bez svega. Uzet će mu i gebis...',2024-04-08
-1,NO,NO,NO,NO,1,0,0,5,12871637,https://www.24sata.hr/news/fred-matic-u-novskoj-rijeke-pravde-nude-nadu-i-postenje-975556,Fred Matić u Novskoj: Rijeke pravde nude nadu i poštenje,2024-04-08
1,NO,NO,NO,NO,1,0,0,4,12892433,https://www.24sata.hr/news/gordan-jandrokovic-oporba-je-poprilicno-destruktivna-a-vidite-da-smo-mi-ozbiljni-i-odgovorni-975643,"Gordan Jandroković: 'Oporba je poprilično destruktivna, a vidite da smo mi ozbiljni i odgovorni'",2024-04-08
-1,1,NO,NO,NO,1,0,0,5,12903956,https://www.24sata.hr/news/grbin-migranti-koji-dolaze-tu-raditi-nisu-prijetnja-sigurnosti-osim-ako-je-to-trgovina-ljudima-975589,Grbin: 'Migranti koji dolaze tu raditi nisu prijetnja sigurnosti. Osim ako je to trgovina ljudima',2024-04-08
1,-1,1,-1,1,1,0,0,3,12878593,https://www.24sata.hr/news/hdz-dominira-u-dvije-najjuznije-izborne-jedinice-sdp-je-drugi-975654,"HDZ dominira u dvije najjužnije izborne jedinice, SDP je drugi",2024-04-08
1,-1,NO,NO,NO,0,1,1,5,12872161,https://www.24sata.hr/news/hdz-ostro-milanovicu-vrhovni-lazljivac-i-krsitelj-ustava-vise-mu-ni-butkovic-nije-zanimljiv-975568,HDZ o Milanoviću: 'Vrhovni lažljivac i kršitelj Ustava. Više mu ni Butković nije zanimljiv',2024-04-08
NO,1,1,1,0,1,1,0,5,12850668,https://www.vecernji.hr/vijesti/paljba-izmedu-milanovica-i-butkovica-stranke-na-sve-strane-predsjednik-danas-u-pregradi-1759753,"Paljba između Milanovića i Butkovića, stranke na sve strane, predsjednik danas u Pregradi",2024-04-07
0,NO,NO,NO,1,1,0,0,5,12857441,https://www.vecernji.hr/vijesti/predstavljena-lista-domovinskog-pokreta-za-iii-izbornu-jedinicu-u-iduce-cetiri-godine-bavit-cemo-se-demografijom-1759874,Predstavljena lista Domovinskog pokreta za III. izbornu jedinicu: U iduće četiri godine bavit ćemo se demografijom,2024-04-07
-1,NO,1,NO,NO,1,0,0,6,12878067,https://www.24sata.hr/news/most-ce-u-hrvatsku-donijeti-potrebne-promjene-a-hdz-trebamo-baciti-u-oporbu-975620,"'Most će u Hrvatsku donijeti potrebne promjene, a HDZ trebamo baciti u oporbu'",2024-04-08
NO,NO,NO,NO,1,1,0,1,5,12873105,https://www.24sata.hr/news/dp-pozvao-ministricu-obuljen-korzinek-izjasnite-se-o-slucaju-redatelja-dalibora-matanica-975587,DP pozvao ministricu Obuljen Koržinek: 'Izjasnite se o slučaju redatelja Dalibora Matanića',2024-04-08
NO,NO,NO,NO,0,0,0,0,2,12866423,https://www.24sata.hr/news/domovinski-pokret-je-udahnuo-novi-zivot-kolakusicu-i-sincicu-ali-koliko-ce-izdrzati-zajedno-974934,Domovinski pokret je udahnuo novi život Kolakušiću i Sinčiću. Ali koliko će izdržati zajedno?,2024-04-08
1,NO,NO,NO,NO,1,0,0,3,12855662,https://www.jutarnji.hr/vijesti/hrvatska/neradne-nedjelje-radnicima-su-omogucile-da-nedjelje-provedu-sa-svojim-obiteljima-15447541,‘Neradne nedjelje radnicima su omogućile da nedjelje provedu sa svojim obiteljima‘,2024-04-07
-1,0,NO,NO,NO,0,1,1,5,12855604,https://www.vecernji.hr/vijesti/javim-ti-se-iz-zagorja-milanovic-u-pregradi-ocekuje-se-da-ce-odgovoriti-na-butkoviceve-optuzbe-1759810,"'Javim ti se iz Zagorja': Milanović u Pregradi, očekuje se da će odgovoriti na Butkovićeve optužbe",2024-04-07
NO,0,NO,NO,NO,0,0,1,3,12854100,https://www.vecernji.hr/vijesti/butkovic-milanovicu-jadno-i-nisko-a-kad-vec-spominjes-lukobran-izgradile-su-ga-tvoje-rijeke-pravde-1759812,"Butković Milanoviću: 'Jadno i nisko. A kad već spominješ lukobran, izgradile su ga i tvoje Rijeke pravde'",2024-04-07
1,0,0,0,0,1,0,0,5,12857974,https://www.vecernji.hr/vijesti/hdz-u-i-sdp-u-jednak-broj-mandata-kao-i-2020-1759873,HDZ-u i SDP-u jednak broj mandata kao i 2020.,2024-04-07
-1,NO,NO,NO,NO,0,0,1,5,12858483,https://www.jutarnji.hr/vijesti/hrvatska/ministrica-kulture-na-fejsu-lajkala-milanovicevu-objavu-u-kojoj-zestoko-napada-njenog-kolegu-butkovica-brzo-je-obrisan-15447583,Ministrica kulture na Fejsu lajkala Milanovićevu objavu u kojoj žestoko napada njenog kolegu Butkovića. Brzo je obrisan,2024-04-07
1,NO,NO,NO,NO,0,0,1,3,12852625,https://www.jutarnji.hr/vijesti/hrvatska/oleg-butkovic-u-zoru-objavio-sliku-macke-dobro-jutro-zorane-nije-valjda-maca-popapala-jezik-15447448,"Oleg Butković u zoru objavio sliku mačke: ‘Dobro jutro Zorane, nije valjda maca popapala jezik?‘",2024-04-07
0,NO,NO,NO,NO,1,0,1,4,12850689,https://www.jutarnji.hr/vijesti/hrvatska/on-je-milanovicev-rodak-kojeg-je-spominjao-butkovic-najutjecajniji-hrvat-u-rusiji-u-fokus-javnosti-je-upao-zbog-vile-na-bracu-15447413,"On je Milanovićev rođak kojeg je spominjao Butković: Najutjecajniji Hrvat u Rusiji, u fokus javnosti je upao zbog vile na Braču",2024-04-07
1,-1,NO,NO,NO,1,0,0,4,12856172,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-milanovic-lupa-bez-veze-to-sto-on-govori-moze-trpjeti-samo-najuzi-krug-njegovih-prijatelja-i-rodbine-15447541,"Plenković: ‘Milanović lupa bez veze. To što on govori, može trpjeti samo najuži krug njegovih prijatelja i rodbine‘",2024-04-07
-1,NO,NO,NO,NO,0,0,1,6,12857075,https://www.jutarnji.hr/vijesti/hrvatska/butkovicu-ce-sve-uzeti-sad-je-gotov-a-to-sto-su-napravili-on-i-madame-de-pompadour-rimac-je-za-zatvor-15447550,"‘Butkoviću će sve uzeti, sad je gotov. A to što su napravili on i Madame de Pompadour Rimac je za zatvor‘",2024-04-07
0,-1,0,0,0,0,0,1,4,12853634,https://www.jutarnji.hr/vijesti/hrvatska/butkovic-sada-uzvraca-milanovicu-zorane-drago-mi-je-da-si-spomenuo-plovile-ali-moram-te-razocarati-15447448,"Butković sada uzvraća Milanoviću: ‘Zorane, drago mi je da si spomenuo Plovile, ali moram te razočarati‘",2024-04-07
1,NO,NO,NO,NO,0,0,1,3,12853356,https://www.jutarnji.hr/vijesti/hrvatska/butkovic-dobro-jutro-zorane-nije-valjda-maca-popapala-jezik-milanovic-olja-o-tvojim-lazima-malo-kasnije-15447448,"Butković: ‘Dobro jutro Zorane, nije valjda maca popapala jezik?‘; Milanović: ‘Olja, o tvojim lažima malo kasnije‘",2024-04-07
1,1,0,0,0,1,0,0,3,12858498,https://www.jutarnji.hr/vijesti/hrvatska/hdz-u-5-izbornoj-jedinici-ima-veliku-prednost-sdp-je-premocan-u-8-jedinici-15447606,"HDZ u 5. izbornoj jedinici ima veliku prednost, SDP je premoćan u 8. jedinici",2024-04-07
-1,NO,NO,NO,NO,0,0,1,5,12856165,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-butkovicu-ce-sve-uzeti-sad-je-gotov-banozic-je-ubio-covjeka-gdje-je-optuznica-15447550,"Milanović: Butkoviću će sve uzeti, sad je gotov. Banožić je ubio čovjeka, gdje je optužnica?",2024-04-07
-1,NO,NO,NO,NO,0,0,1,5,12857473,https://www.jutarnji.hr/vijesti/hrvatska/ministrica-kulture-na-facebooku-lajkala-objavu-zorana-milanovica-u-kojoj-zestoko-napada-njenog-kolegu-butkovica-15447583,Ministrica kulture na Facebooku lajkala objavu Zorana Milanovića u kojoj žestoko napada njenog kolegu Butkovića,2024-04-07
1,0,0,NO,1,1,0,0,3,12858947,https://www.index.hr/vijesti/clanak/provedena-anketa-u-cetiri-izborne-jedinice-ovo-su-rezultati/2554314.aspx,"Provedena anketa u četiri izborne jedinice, ovo su rezultati",2024-04-07
-1,NO,NO,NO,NO,0,1,0,4,12858016,https://www.index.hr/vijesti/clanak/hdz-gradimo-drugu-cijev-ucke-vandjelic-lovacke-price-ili-je-bunika-posebno-rodila/2554307.aspx,Vanđelić: Pomozite Butkoviću da ode s bratom u Njemačku i iskaže se kao poduzetnik,2024-04-07
-1,NO,NO,NO,NO,0,0,1,5,12851115,https://www.jutarnji.hr/vijesti/hrvatska/butkovic-ga-nije-imenovao-ali-jasno-je-o-kome-se-radi-milanovicev-rodak-je-mocni-hrvat-iz-rusije-u-fokus-javnosti-je-upao-zbog-vile-na-bracu-15447413,"Butković ga nije imenovao, ali jasno je o kome se radi: Milanovićev rođak je moćni Hrvat iz Rusije, u fokus javnosti je upao zbog vile na Braču",2024-04-07
